label,type,threshold_value,elapsed_s,vessel_size,vessel_std,denoise_kernel,frangi_tiles_per_axis,intensity_likelihood,vessel_prior,ridge_threshold,ridge_iterations,auto_seed,auto_seed_rounds,auto_seed_max,auto_seed_intensity_sigma,component_min_prob,median_intensity,std_intensity,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm
threshold_39,threshold,39,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_41,threshold,41,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_43,threshold,43,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_45,threshold,45,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_47,threshold,47,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_49,threshold,49,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_51,threshold,51,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_53,threshold,53,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_55,threshold,55,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_57,threshold,57,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_59,threshold,59,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_61,threshold,61,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_63,threshold,63,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_65,threshold,65,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_67,threshold,67,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_69,threshold,69,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_71,threshold,71,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0000,0.0020,0.0020,1.0000,504.945,8.08,0.25,0.00
threshold_73,threshold,73,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0118,0.0020,0.0020,1.0000,504.945,8.08,85.07,0.50
threshold_75,threshold,75,0.02,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0338,0.0020,0.0020,1.0000,504.945,8.08,163.98,2.82
threshold_77,threshold,77,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0333,0.0020,0.0020,1.0000,504.945,8.08,166.62,2.82
threshold_79,threshold,79,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0049,0.0020,0.0020,1.0000,504.945,8.08,664.97,1.63
threshold_81,threshold,81,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0043,0.0020,0.0020,1.0000,504.944,8.08,789.57,1.69
threshold_83,threshold,83,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0087,0.0020,0.0020,1.0000,504.944,8.08,1904.58,8.33
threshold_85,threshold,85,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0043,0.0020,0.0020,1.0000,504.944,8.08,4167.92,8.98
threshold_87,threshold,87,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0058,0.0020,0.0020,1.0000,504.943,8.08,7821.09,22.55
threshold_89,threshold,89,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0048,0.0020,0.0020,1.0000,504.940,8.08,12571.95,30.06
threshold_91,threshold,91,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0048,0.0020,0.0020,1.0000,504.932,8.08,18269.55,43.76
threshold_93,threshold,93,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0046,0.0020,0.0020,1.0000,504.912,8.08,25989.04,59.83
threshold_95,threshold,95,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0044,0.0020,0.0020,1.0000,504.861,8.08,35380.22,78.81
threshold_97,threshold,97,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0042,0.0020,0.0020,1.0000,504.738,8.08,46517.44,97.99
threshold_99,threshold,99,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0041,0.0020,0.0020,1.0000,504.457,8.08,59232.53,121.17
threshold_101,threshold,101,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0039,0.0020,0.0020,1.0000,503.859,8.08,73006.21,143.02
threshold_103,threshold,103,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0037,0.0020,0.0020,1.0000,502.666,8.08,86967.80,159.61
threshold_105,threshold,105,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0035,0.0020,0.0020,0.9999,500.380,8.08,100628.98,176.44
threshold_107,threshold,107,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0040,0.0034,0.0020,0.0020,0.9998,496.309,8.08,112890.31,189.99
threshold_109,threshold,109,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,0,9,0.0041,0.0033,0.0020,0.0020,0.9995,489.478,8.08,122631.56,200.98
threshold_111,threshold,111,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,1,9,0.0042,0.0032,0.0021,0.0021,0.9992,478.797,8.08,128286.18,206.68
threshold_113,threshold,113,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,1,9,0.0043,0.0032,0.0022,0.0022,0.9986,462.817,8.08,128192.60,206.60
threshold_115,threshold,115,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,3,9,0.0045,0.0034,0.0023,0.0023,0.9978,440.445,8.08,120027.99,202.85
threshold_117,threshold,117,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,3,9,0.0048,0.0037,0.0024,0.0024,0.9966,410.999,8.08,102460.13,187.36
threshold_119,threshold,119,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,3,9,0.0053,0.0040,0.0027,0.0027,0.9950,374.645,8.08,78328.76,157.57
threshold_121,threshold,121,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,4,9,0.0060,0.0045,0.0030,0.0030,0.9928,332.033,8.08,56779.89,128.58
threshold_123,threshold,123,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,4,9,0.0069,0.0047,0.0035,0.0035,0.9899,285.105,8.08,43915.09,103.27
threshold_125,threshold,125,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,5,9,0.0083,0.0043,0.0042,0.0042,0.9865,236.452,8.08,36752.83,79.54
threshold_127,threshold,127,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,5,9,0.0103,0.0040,0.0052,0.0052,0.9824,189.075,8.08,31727.73,62.90
threshold_129,threshold,129,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,6,9,0.0134,0.0041,0.0067,0.0067,0.9772,145.204,8.08,26750.66,54.81
threshold_131,threshold,131,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,7,9,0.0180,0.0046,0.0091,0.0091,0.9718,107.024,8.08,21564.88,49.28
threshold_133,threshold,133,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,7,9,0.0252,0.0050,0.0127,0.0127,0.9654,75.761,8.08,16501.09,41.19
threshold_135,threshold,135,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,7,9,0.0366,0.0061,0.0186,0.0186,0.9579,51.405,8.08,12041.78,36.56
threshold_137,threshold,137,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.0550,0.0071,0.0283,0.0283,0.9502,33.537,8.08,8443.01,29.98
threshold_139,threshold,139,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.0850,0.0091,0.0444,0.0445,0.9419,21.152,8.08,5716.21,26.15
threshold_141,threshold,141,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.1333,0.0115,0.0714,0.0718,0.9332,13.002,8.08,3737.17,21.64
threshold_143,threshold,143,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.2075,0.0156,0.1158,0.1169,0.9242,7.907,8.08,2338.40,18.38
threshold_145,threshold,145,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.3128,0.0230,0.1854,0.1887,0.9148,4.849,8.08,1391.29,16.22
threshold_147,threshold,147,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.4406,0.0324,0.2825,0.2912,0.9048,3.107,8.08,788.08,13.00
threshold_149,threshold,149,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.5684,0.0522,0.3970,0.4164,0.8949,2.149,8.08,428.30,11.51
threshold_151,threshold,151,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.6727,0.0877,0.5068,0.5426,0.8848,1.631,8.08,224.55,10.35
threshold_153,threshold,153,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.7432,0.1595,0.5913,0.6464,0.8741,1.352,8.08,118.07,10.34
threshold_155,threshold,155,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.7855,0.2565,0.6468,0.7207,0.8632,1.198,8.08,63.73,9.56
threshold_157,threshold,157,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.8103,0.3905,0.6811,0.7720,0.8526,1.104,8.08,35.37,8.90
threshold_159,threshold,159,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.8240,0.5272,0.7007,0.8067,0.8422,1.044,8.08,22.93,8.74
threshold_161,threshold,161,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.8309,0.6141,0.7108,0.8311,0.8308,1.000,8.08,16.24,7.87
threshold_163,threshold,163,0.01,,,,,,,,,,,,,,213.00,39.27,14,14,9,9,0.8350,0.6963,0.7168,0.8510,0.8196,0.963,8.08,12.64,7.61
threshold_165,threshold,165,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8364,0.7387,0.7189,0.8667,0.8083,0.933,8.08,10.42,7.06
threshold_167,threshold,167,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8366,0.7892,0.7191,0.8807,0.7967,0.905,8.08,9.20,7.15
threshold_169,threshold,169,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8355,0.8059,0.7174,0.8928,0.7851,0.879,8.08,8.52,6.99
threshold_171,threshold,171,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8333,0.8166,0.7142,0.9039,0.7729,0.855,8.08,7.99,6.86
threshold_173,threshold,173,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8302,0.8280,0.7097,0.9139,0.7605,0.832,8.08,7.19,6.44
threshold_175,threshold,175,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8262,0.8306,0.7039,0.9225,0.7482,0.811,8.08,6.80,6.25
threshold_177,threshold,177,0.01,,,,,,,,,,,,,,213.00,39.27,13,14,9,9,0.8219,0.8312,0.6976,0.9303,0.7361,0.791,8.08,6.64,6.18
threshold_179,threshold,179,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.8168,0.8304,0.6904,0.9370,0.7240,0.773,8.08,6.49,6.10
threshold_181,threshold,181,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.8112,0.8277,0.6824,0.9436,0.7115,0.754,8.08,6.46,6.08
threshold_183,threshold,183,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.8049,0.8235,0.6735,0.9493,0.6986,0.736,8.08,6.34,6.04
threshold_185,threshold,185,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.7979,0.8200,0.6638,0.9547,0.6854,0.718,8.08,6.37,6.11
threshold_187,threshold,187,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.7911,0.8172,0.6544,0.9600,0.6728,0.701,8.08,6.21,6.00
threshold_189,threshold,189,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.7839,0.8134,0.6446,0.9643,0.6604,0.685,8.08,6.40,6.19
threshold_191,threshold,191,0.01,,,,,,,,,,,,,,213.00,39.27,12,14,9,9,0.7759,0.8080,0.6338,0.9688,0.6470,0.668,8.08,6.20,6.02
threshold_193,threshold,193,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7674,0.8018,0.6225,0.9723,0.6337,0.652,8.08,6.12,5.95
threshold_195,threshold,195,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7582,0.8033,0.6105,0.9760,0.6198,0.635,8.08,6.11,6.01
threshold_197,threshold,197,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7488,0.7959,0.5984,0.9790,0.6062,0.619,8.08,6.13,6.02
threshold_199,threshold,199,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7391,0.7937,0.5862,0.9819,0.5926,0.603,8.08,6.44,6.35
threshold_201,threshold,201,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7290,0.7898,0.5736,0.9846,0.5788,0.588,8.08,5.82,5.75
threshold_203,threshold,203,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7189,0.7856,0.5612,0.9868,0.5655,0.573,8.08,5.96,5.90
threshold_205,threshold,205,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.7084,0.7838,0.5484,0.9889,0.5518,0.558,8.08,5.81,5.77
threshold_207,threshold,207,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.6975,0.7767,0.5355,0.9902,0.5384,0.544,8.08,6.73,6.69
threshold_209,threshold,209,0.01,,,,,,,,,,,,,,213.00,39.27,11,14,9,9,0.6863,0.7720,0.5224,0.9916,0.5247,0.529,8.08,7.64,7.59
threshold_211,threshold,211,0.01,,,,,,,,,,,,,,213.00,39.27,10,14,9,9,0.6735,0.7639,0.5078,0.9930,0.5096,0.513,8.08,6.90,6.86
threshold_213,threshold,213,0.01,,,,,,,,,,,,,,213.00,39.27,10,14,9,9,0.6607,0.7614,0.4933,0.9940,0.4948,0.498,8.08,7.09,7.06
threshold_215,threshold,215,0.01,,,,,,,,,,,,,,213.00,39.27,10,14,9,9,0.6473,0.7562,0.4785,0.9950,0.4797,0.482,8.08,7.60,7.58
threshold_217,threshold,217,0.01,,,,,,,,,,,,,,213.00,39.27,10,14,9,9,0.6340,0.7513,0.4641,0.9959,0.4650,0.467,8.08,7.72,7.70
threshold_219,threshold,219,0.01,,,,,,,,,,,,,,213.00,39.27,10,14,9,9,0.6201,0.7446,0.4493,0.9967,0.4500,0.451,8.08,7.82,7.81
threshold_221,threshold,221,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.6059,0.7391,0.4346,0.9972,0.4351,0.436,8.08,8.37,8.35
threshold_223,threshold,223,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.5909,0.7207,0.4193,0.9977,0.4197,0.421,8.08,7.84,7.82
threshold_225,threshold,225,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.5751,0.7093,0.4036,0.9980,0.4039,0.405,8.08,7.90,7.90
threshold_227,threshold,227,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.5588,0.6949,0.3877,0.9983,0.3880,0.389,8.08,7.90,7.90
threshold_229,threshold,229,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.5419,0.6855,0.3717,0.9986,0.3719,0.372,8.08,9.55,9.55
threshold_231,threshold,231,0.01,,,,,,,,,,,,,,213.00,39.27,8,14,9,9,0.5244,0.6713,0.3554,0.9989,0.3555,0.356,8.08,10.39,10.39
threshold_233,threshold,233,0.01,,,,,,,,,,,,,,213.00,39.27,7,14,9,9,0.5074,0.6553,0.3399,0.9991,0.3400,0.340,8.08,11.81,11.81
threshold_235,threshold,235,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.4887,0.6349,0.3234,0.9991,0.3235,0.324,8.08,13.54,13.54
threshold_237,threshold,237,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.4692,0.6195,0.3065,0.9993,0.3065,0.307,8.08,15.63,15.63
threshold_239,threshold,239,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.4496,0.6001,0.2900,0.9995,0.2900,0.290,8.08,16.73,16.73
threshold_241,threshold,241,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.4280,0.5772,0.2722,0.9996,0.2723,0.272,8.08,15.34,15.34
threshold_243,threshold,243,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.4058,0.5604,0.2545,0.9997,0.2545,0.255,8.08,16.73,16.73
threshold_245,threshold,245,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.3837,0.5401,0.2374,0.9997,0.2374,0.237,8.08,16.30,16.30
threshold_247,threshold,247,0.01,,,,,,,,,,,,,,213.00,39.27,6,14,9,9,0.3594,0.5127,0.2190,0.9999,0.2191,0.219,8.08,17.00,17.00
threshold_249,threshold,249,0.01,,,,,,,,,,,,,,213.00,39.27,5,14,9,9,0.3357,0.4969,0.2017,1.0000,0.2017,0.202,8.08,14.11,14.11
threshold_251,threshold,251,0.01,,,,,,,,,,,,,,213.00,39.27,4,14,9,9,0.3107,0.4652,0.1839,1.0000,0.1839,0.184,8.08,14.05,14.05
threshold_253,threshold,253,0.01,,,,,,,,,,,,,,213.00,39.27,4,14,9,9,0.2759,0.4220,0.1600,1.0000,0.1600,0.160,8.08,28.25,28.25
