label,type,threshold_value,elapsed_s,vessel_size,vessel_std,denoise_kernel,frangi_tiles_per_axis,intensity_likelihood,vessel_prior,ridge_threshold,ridge_iterations,auto_seed,auto_seed_rounds,auto_seed_max,auto_seed_intensity_sigma,component_min_prob,median_intensity,std_intensity,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm
threshold_33,threshold,33,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0242,0.0005,0.0122,0.0122,1.0000,81.689,26.99,66.46,0.02
threshold_35,threshold,35,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0242,0.0002,0.0123,0.0123,1.0000,81.570,26.99,207.86,0.02
threshold_37,threshold,37,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0243,0.0002,0.0123,0.0123,1.0000,81.348,26.99,305.88,0.02
threshold_39,threshold,39,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0244,0.0344,0.0124,0.0124,1.0000,80.901,26.99,229.21,4.01
threshold_41,threshold,41,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0246,0.0736,0.0125,0.0125,1.0000,80.225,26.99,215.64,8.24
threshold_43,threshold,43,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0248,0.0433,0.0126,0.0126,1.0000,79.581,26.99,710.96,15.73
threshold_45,threshold,45,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0250,0.0352,0.0126,0.0126,1.0000,79.137,26.99,1292.86,23.17
threshold_47,threshold,47,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0251,0.0328,0.0127,0.0127,1.0000,78.789,26.99,1459.27,24.29
threshold_49,threshold,49,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0252,0.0318,0.0127,0.0127,1.0000,78.459,26.99,1246.45,20.14
threshold_51,threshold,51,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0253,0.0281,0.0128,0.0128,1.0000,78.150,26.99,1166.14,16.60
threshold_53,threshold,53,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0254,0.0371,0.0128,0.0128,1.0000,77.867,26.99,1059.47,20.05
threshold_55,threshold,55,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0254,0.0325,0.0129,0.0129,1.0000,77.598,26.99,596.99,9.87
threshold_57,threshold,57,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0255,0.0304,0.0129,0.0129,1.0000,77.348,26.99,235.42,3.63
threshold_59,threshold,59,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0256,0.0272,0.0130,0.0130,1.0000,77.143,26.99,101.44,1.40
threshold_61,threshold,61,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0256,0.0277,0.0130,0.0130,1.0000,77.003,26.99,53.07,0.74
threshold_63,threshold,63,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0257,0.0150,0.0130,0.0130,1.0000,76.912,26.99,15.07,0.11
threshold_65,threshold,65,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0257,0.0049,0.0130,0.0130,1.0000,76.845,26.99,4.90,0.01
threshold_67,threshold,67,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0257,0.0101,0.0130,0.0130,1.0000,76.788,26.99,2.37,0.01
threshold_69,threshold,69,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0257,0.0130,0.0130,0.0130,1.0000,76.737,26.99,2.74,0.02
threshold_71,threshold,71,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0257,0.0169,0.0130,0.0130,1.0000,76.689,26.99,2.12,0.02
threshold_73,threshold,73,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0397,0.0130,0.0130,1.0000,76.643,26.99,2.08,0.04
threshold_75,threshold,75,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0222,0.0131,0.0131,1.0000,76.598,26.99,2.67,0.03
threshold_77,threshold,77,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0184,0.0131,0.0131,1.0000,76.556,26.99,2.58,0.02
threshold_79,threshold,79,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0207,0.0131,0.0131,1.0000,76.515,26.99,2.30,0.02
threshold_81,threshold,81,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0217,0.0131,0.0131,1.0000,76.472,26.99,2.18,0.02
threshold_83,threshold,83,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0389,0.0131,0.0131,1.0000,76.430,26.99,3.02,0.06
threshold_85,threshold,85,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0258,0.0317,0.0131,0.0131,1.0000,76.390,26.99,2.24,0.04
threshold_87,threshold,87,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0219,0.0131,0.0131,1.0000,76.348,26.99,2.17,0.02
threshold_89,threshold,89,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0206,0.0131,0.0131,1.0000,76.307,26.99,2.30,0.02
threshold_91,threshold,91,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0525,0.0131,0.0131,1.0000,76.265,26.99,2.89,0.08
threshold_93,threshold,93,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0231,0.0131,0.0131,1.0000,76.221,26.99,5.66,0.07
threshold_95,threshold,95,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0138,0.0131,0.0131,1.0000,76.174,26.99,33.74,0.23
threshold_97,threshold,97,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0259,0.0202,0.0131,0.0131,1.0000,76.118,26.99,121.75,1.24
threshold_99,threshold,99,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0260,0.0231,0.0132,0.0132,1.0000,76.038,26.99,220.48,2.57
threshold_101,threshold,101,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0260,0.0229,0.0132,0.0132,1.0000,75.896,26.99,383.54,4.43
threshold_103,threshold,103,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0261,0.0199,0.0132,0.0132,1.0000,75.686,26.99,451.79,4.53
threshold_105,threshold,105,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0262,0.0209,0.0133,0.0133,1.0000,75.440,26.99,676.73,7.13
threshold_107,threshold,107,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0262,0.0239,0.0133,0.0133,1.0000,75.214,26.99,1077.21,13.00
threshold_109,threshold,109,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0263,0.0231,0.0133,0.0133,1.0000,75.030,26.99,1584.11,18.54
threshold_111,threshold,111,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0264,0.0177,0.0134,0.0134,1.0000,74.856,26.99,2251.27,20.10
threshold_113,threshold,113,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0264,0.0203,0.0134,0.0134,1.0000,74.643,26.99,3128.84,32.03
threshold_115,threshold,115,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0266,0.0225,0.0135,0.0135,1.0000,74.328,26.99,4542.04,51.58
threshold_117,threshold,117,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0268,0.0209,0.0136,0.0136,1.0000,73.742,26.99,5757.94,60.72
threshold_119,threshold,119,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0272,0.0251,0.0138,0.0138,0.9999,72.592,26.99,6640.78,84.50
threshold_121,threshold,121,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,0,11,0.0280,0.0300,0.0142,0.0142,0.9998,70.478,26.99,6585.71,100.46
threshold_123,threshold,123,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,2,11,0.0294,0.0339,0.0149,0.0149,0.9994,67.028,26.99,6172.87,106.50
threshold_125,threshold,125,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,2,11,0.0316,0.0393,0.0161,0.0161,0.9984,62.123,26.99,5237.46,104.84
threshold_127,threshold,127,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,3,11,0.0349,0.0443,0.0178,0.0178,0.9955,55.981,26.99,4215.44,95.59
threshold_129,threshold,129,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,3,11,0.0395,0.0531,0.0202,0.0202,0.9902,49.103,26.99,3416.22,93.17
threshold_131,threshold,131,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,6,11,0.0455,0.0604,0.0233,0.0233,0.9815,42.134,26.99,2852.09,88.92
threshold_133,threshold,133,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,7,11,0.0529,0.0741,0.0271,0.0272,0.9684,35.640,26.99,2214.81,85.27
threshold_135,threshold,135,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,8,11,0.0615,0.0833,0.0317,0.0318,0.9498,29.896,26.99,1692.39,73.72
threshold_137,threshold,137,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,9,11,0.0714,0.0785,0.0370,0.0371,0.9263,24.958,26.99,1272.91,52.13
threshold_139,threshold,139,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,9,11,0.0825,0.0941,0.0430,0.0432,0.8994,20.798,26.99,970.21,48.14
threshold_141,threshold,141,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,10,11,0.0949,0.1087,0.0498,0.0502,0.8693,17.318,26.99,742.66,43.01
threshold_143,threshold,143,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,10,11,0.1086,0.1097,0.0574,0.0581,0.8377,14.428,26.99,514.02,30.14
threshold_145,threshold,145,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,10,11,0.1235,0.1333,0.0658,0.0669,0.8045,12.032,26.99,387.71,28.16
threshold_147,threshold,147,0.00,,,,,,,,,,,,,,163.00,30.05,27,27,10,11,0.1392,0.1493,0.0748,0.0765,0.7694,10.059,26.99,304.09,25.13
threshold_149,threshold,149,0.00,,,,,,,,,,,,,,163.00,30.05,25,27,10,11,0.1555,0.1711,0.0843,0.0870,0.7333,8.430,26.99,226.42,21.95
threshold_151,threshold,151,0.00,,,,,,,,,,,,,,163.00,30.05,25,27,10,11,0.1727,0.1779,0.0945,0.0986,0.6970,7.072,26.99,189.10,19.33
threshold_153,threshold,153,0.00,,,,,,,,,,,,,,163.00,30.05,25,27,10,11,0.1905,0.1898,0.1053,0.1113,0.6591,5.921,26.99,152.27,16.97
threshold_155,threshold,155,0.00,,,,,,,,,,,,,,163.00,30.05,22,27,10,11,0.2098,0.1887,0.1172,0.1262,0.6216,4.927,26.99,129.77,14.57
threshold_157,threshold,157,0.00,,,,,,,,,,,,,,163.00,30.05,21,27,10,11,0.2320,0.1958,0.1312,0.1447,0.5854,4.046,26.99,106.33,12.68
threshold_159,threshold,159,0.00,,,,,,,,,,,,,,163.00,30.05,20,27,10,11,0.2583,0.1987,0.1483,0.1687,0.5505,3.262,26.99,91.01,11.22
threshold_161,threshold,161,0.00,,,,,,,,,,,,,,163.00,30.05,20,27,10,11,0.2875,0.2246,0.1679,0.1992,0.5164,2.593,26.99,66.55,9.83
threshold_163,threshold,163,0.00,,,,,,,,,,,,,,163.00,30.05,18,27,10,11,0.3194,0.2403,0.1900,0.2381,0.4849,2.036,26.99,54.25,9.03
threshold_165,threshold,165,0.00,,,,,,,,,,,,,,163.00,30.05,18,27,10,11,0.3518,0.2570,0.2134,0.2866,0.4555,1.589,26.99,40.69,7.74
threshold_167,threshold,167,0.00,,,,,,,,,,,,,,163.00,30.05,18,27,10,11,0.3806,0.2787,0.2350,0.3422,0.4287,1.253,26.99,30.17,6.81
threshold_169,threshold,169,0.00,,,,,,,,,,,,,,163.00,30.05,16,27,11,11,0.4013,0.3167,0.2510,0.3984,0.4043,1.015,26.99,21.79,6.46
threshold_171,threshold,171,0.00,,,,,,,,,,,,,,163.00,30.05,16,27,11,11,0.4133,0.3185,0.2605,0.4504,0.3818,0.848,26.99,18.05,5.77
threshold_173,threshold,173,0.00,,,,,,,,,,,,,,163.00,30.05,15,27,11,11,0.4171,0.3453,0.2635,0.4934,0.3612,0.732,26.99,12.87,5.38
threshold_175,threshold,175,0.00,,,,,,,,,,,,,,163.00,30.05,15,27,11,11,0.4135,0.3539,0.2606,0.5260,0.3406,0.648,26.99,11.05,5.50
threshold_177,threshold,177,0.00,,,,,,,,,,,,,,163.00,30.05,14,27,11,11,0.4065,0.3475,0.2551,0.5516,0.3218,0.583,26.99,9.43,4.96
threshold_179,threshold,179,0.00,,,,,,,,,,,,,,163.00,30.05,14,27,11,11,0.3971,0.3401,0.2477,0.5716,0.3042,0.532,26.99,8.27,4.70
threshold_181,threshold,181,0.00,,,,,,,,,,,,,,163.00,30.05,14,27,11,11,0.3859,0.3316,0.2391,0.5882,0.2871,0.488,26.99,7.19,4.32
threshold_183,threshold,183,0.00,,,,,,,,,,,,,,163.00,30.05,13,27,11,11,0.3747,0.3244,0.2305,0.6023,0.2719,0.452,26.99,6.71,4.27
threshold_185,threshold,185,0.00,,,,,,,,,,,,,,163.00,30.05,13,27,11,11,0.3627,0.3148,0.2215,0.6146,0.2572,0.418,26.99,5.68,3.84
threshold_187,threshold,187,0.00,,,,,,,,,,,,,,163.00,30.05,13,27,11,11,0.3502,0.2880,0.2123,0.6233,0.2435,0.391,26.99,6.68,3.70
threshold_189,threshold,189,0.00,,,,,,,,,,,,,,163.00,30.05,13,27,11,11,0.3375,0.2872,0.2030,0.6294,0.2305,0.366,26.99,6.01,3.69
threshold_191,threshold,191,0.00,,,,,,,,,,,,,,163.00,30.05,13,27,11,11,0.3239,0.2915,0.1932,0.6329,0.2176,0.344,26.99,4.70,3.56
threshold_193,threshold,193,0.00,,,,,,,,,,,,,,163.00,30.05,12,27,11,11,0.3107,0.2842,0.1839,0.6342,0.2058,0.324,26.99,4.37,3.44
threshold_195,threshold,195,0.00,,,,,,,,,,,,,,163.00,30.05,11,27,11,11,0.2971,0.2745,0.1745,0.6341,0.1940,0.306,26.99,4.19,3.34
threshold_197,threshold,197,0.00,,,,,,,,,,,,,,163.00,30.05,11,27,11,11,0.2830,0.2672,0.1648,0.6313,0.1824,0.289,26.99,3.77,3.11
threshold_199,threshold,199,0.00,,,,,,,,,,,,,,163.00,30.05,11,27,11,11,0.2699,0.2573,0.1560,0.6286,0.1718,0.273,26.99,3.88,3.17
threshold_201,threshold,201,0.00,,,,,,,,,,,,,,163.00,30.05,11,27,11,11,0.2568,0.2478,0.1473,0.6245,0.1617,0.259,26.99,3.75,3.10
threshold_203,threshold,203,0.00,,,,,,,,,,,,,,163.00,30.05,11,27,11,11,0.2442,0.2386,0.1391,0.6205,0.1520,0.245,26.99,3.60,2.87
threshold_205,threshold,205,0.00,,,,,,,,,,,,,,163.00,30.05,10,27,11,11,0.2327,0.2274,0.1317,0.6170,0.1434,0.232,26.99,3.64,2.86
threshold_207,threshold,207,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.2208,0.2213,0.1241,0.6142,0.1346,0.219,26.99,3.64,2.81
threshold_209,threshold,209,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.2092,0.2116,0.1168,0.6101,0.1262,0.207,26.99,3.40,2.50
threshold_211,threshold,211,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.1976,0.2062,0.1096,0.6060,0.1180,0.195,26.99,3.16,2.45
threshold_213,threshold,213,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.1867,0.1986,0.1030,0.6016,0.1105,0.184,26.99,3.28,2.42
threshold_215,threshold,215,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.1764,0.1914,0.0967,0.5988,0.1034,0.173,26.99,3.10,2.17
threshold_217,threshold,217,0.00,,,,,,,,,,,,,,163.00,30.05,9,27,11,11,0.1670,0.1859,0.0911,0.5966,0.0971,0.163,26.99,3.03,2.16
threshold_219,threshold,219,0.00,,,,,,,,,,,,,,163.00,30.05,7,27,11,11,0.1570,0.1807,0.0852,0.5925,0.0905,0.153,26.99,3.00,2.19
threshold_221,threshold,221,0.00,,,,,,,,,,,,,,163.00,30.05,7,27,11,11,0.1469,0.1747,0.0793,0.5873,0.0840,0.143,26.99,2.92,2.14
threshold_223,threshold,223,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.1374,0.1682,0.0738,0.5818,0.0779,0.134,26.99,2.68,2.06
threshold_225,threshold,225,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.1281,0.1581,0.0685,0.5756,0.0721,0.125,26.99,2.56,1.90
threshold_227,threshold,227,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.1194,0.1501,0.0635,0.5707,0.0667,0.117,26.99,2.35,1.73
threshold_229,threshold,229,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.1114,0.1440,0.0590,0.5651,0.0618,0.109,26.99,2.16,1.59
threshold_231,threshold,231,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.1043,0.1393,0.0550,0.5613,0.0575,0.102,26.99,2.09,1.63
threshold_233,threshold,233,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.0973,0.1332,0.0511,0.5550,0.0533,0.096,26.99,1.93,1.54
threshold_235,threshold,235,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.0907,0.1256,0.0475,0.5509,0.0494,0.090,26.99,2.00,1.42
threshold_237,threshold,237,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.0844,0.1208,0.0441,0.5430,0.0457,0.084,26.99,1.88,1.38
threshold_239,threshold,239,0.00,,,,,,,,,,,,,,163.00,30.05,6,27,11,11,0.0790,0.1145,0.0411,0.5387,0.0426,0.079,26.99,1.82,1.31
threshold_241,threshold,241,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0727,0.1110,0.0377,0.5305,0.0390,0.074,26.99,1.81,1.33
threshold_243,threshold,243,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0679,0.1078,0.0351,0.5264,0.0363,0.069,26.99,1.82,1.31
threshold_245,threshold,245,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0625,0.1028,0.0323,0.5197,0.0333,0.064,26.99,1.75,1.19
threshold_247,threshold,247,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0575,0.0966,0.0296,0.5113,0.0305,0.060,26.99,1.55,1.06
threshold_249,threshold,249,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0530,0.0918,0.0272,0.5059,0.0280,0.055,26.99,1.52,1.13
threshold_251,threshold,251,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0482,0.0863,0.0247,0.4932,0.0254,0.051,26.99,1.43,1.07
threshold_253,threshold,253,0.00,,,,,,,,,,,,,,163.00,30.05,5,27,11,11,0.0428,0.0742,0.0219,0.4859,0.0224,0.046,26.99,6.35,2.30
