label,type,threshold_value,elapsed_s,vessel_size,vessel_std,denoise_kernel,frangi_tiles_per_axis,intensity_likelihood,vessel_prior,ridge_threshold,ridge_iterations,auto_seed,auto_seed_rounds,auto_seed_max,auto_seed_intensity_sigma,component_min_prob,median_intensity,std_intensity,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm
threshold_83,threshold,83,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0137,0.0000,0.0069,0.0069,0.9970,144.171,2.48,2.63,0.00
threshold_85,threshold,85,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0137,0.0000,0.0069,0.0069,0.9968,144.072,2.48,2.37,0.00
threshold_87,threshold,87,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0137,0.0000,0.0069,0.0069,0.9966,143.980,2.48,2.05,0.00
threshold_89,threshold,89,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9963,143.891,2.48,2.23,0.00
threshold_91,threshold,91,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9960,143.799,2.48,2.30,0.00
threshold_93,threshold,93,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9959,143.709,2.48,2.84,0.00
threshold_95,threshold,95,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9955,143.620,2.48,2.31,0.00
threshold_97,threshold,97,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9951,143.531,2.48,2.32,0.00
threshold_99,threshold,99,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9947,143.442,2.48,3.98,0.00
threshold_101,threshold,101,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0000,0.0069,0.0069,0.9942,143.352,2.48,4.45,0.00
threshold_103,threshold,103,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0310,0.0069,0.0069,0.9939,143.263,2.48,82.57,1.30
threshold_105,threshold,105,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0142,0.0069,0.0069,0.9935,143.167,2.48,161.98,1.16
threshold_107,threshold,107,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0140,0.0069,0.0069,0.9926,143.075,2.48,269.05,1.90
threshold_109,threshold,109,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0121,0.0069,0.0069,0.9922,142.973,2.48,436.43,2.66
threshold_111,threshold,111,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0145,0.0069,0.0069,0.9917,142.861,2.48,639.98,4.67
threshold_113,threshold,113,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0127,0.0069,0.0069,0.9912,142.724,2.48,891.43,5.69
threshold_115,threshold,115,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0117,0.0069,0.0070,0.9906,142.537,2.48,1178.56,6.92
threshold_117,threshold,117,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0138,0.0109,0.0070,0.0070,0.9899,142.241,2.48,1459.57,7.98
threshold_119,threshold,119,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0139,0.0095,0.0070,0.0070,0.9896,141.768,2.48,1718.05,8.24
threshold_121,threshold,121,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0139,0.0106,0.0070,0.0070,0.9888,140.963,2.48,2013.40,10.68
threshold_123,threshold,123,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0140,0.0104,0.0071,0.0071,0.9880,139.669,2.48,2277.52,11.93
threshold_125,threshold,125,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,0,10,0.0142,0.0104,0.0072,0.0072,0.9872,137.652,2.48,2469.26,12.94
threshold_127,threshold,127,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,1,10,0.0145,0.0103,0.0073,0.0073,0.9865,134.725,2.48,2571.07,13.31
threshold_129,threshold,129,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,2,10,0.0150,0.0103,0.0075,0.0075,0.9857,130.659,2.48,2528.77,13.05
threshold_131,threshold,131,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,3,10,0.0156,0.0100,0.0079,0.0079,0.9846,125.331,2.48,2415.22,12.08
threshold_133,threshold,133,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,4,10,0.0164,0.0094,0.0083,0.0083,0.9837,118.789,2.48,2245.88,10.61
threshold_135,threshold,135,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,4,10,0.0175,0.0084,0.0088,0.0088,0.9824,111.078,2.48,2093.35,8.87
threshold_137,threshold,137,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,6,10,0.0190,0.0087,0.0096,0.0096,0.9799,102.322,2.48,1914.66,8.41
threshold_139,threshold,139,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,7,10,0.0208,0.0082,0.0105,0.0105,0.9774,92.906,2.48,1711.36,7.01
threshold_141,threshold,141,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,8,10,0.0231,0.0087,0.0117,0.0117,0.9741,83.298,2.48,1492.81,6.55
threshold_143,threshold,143,0.02,,,,,,,,,,,,,,191.00,33.73,7,7,8,10,0.0260,0.0087,0.0131,0.0132,0.9695,73.701,2.48,1284.73,5.62
threshold_145,threshold,145,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0295,0.0093,0.0150,0.0150,0.9639,64.417,2.48,1093.03,5.11
threshold_147,threshold,147,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0337,0.0106,0.0171,0.0172,0.9574,55.793,2.48,892.93,4.76
threshold_149,threshold,149,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0388,0.0130,0.0198,0.0198,0.9490,47.969,2.48,722.22,4.74
threshold_151,threshold,151,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0447,0.0151,0.0228,0.0229,0.9393,41.052,2.48,581.28,4.42
threshold_153,threshold,153,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0514,0.0160,0.0264,0.0265,0.9275,35.063,2.48,487.16,3.93
threshold_155,threshold,155,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0589,0.0185,0.0304,0.0305,0.9129,29.975,2.48,406.75,3.80
threshold_157,threshold,157,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0671,0.0231,0.0347,0.0349,0.8959,25.685,2.48,339.41,3.96
threshold_159,threshold,159,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0762,0.0246,0.0396,0.0398,0.8793,22.084,2.48,284.26,3.53
threshold_161,threshold,161,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0858,0.0291,0.0448,0.0452,0.8608,19.063,2.48,238.45,3.52
threshold_163,threshold,163,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.0962,0.0340,0.0505,0.0510,0.8417,16.494,2.48,194.47,3.37
threshold_165,threshold,165,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.1076,0.0420,0.0569,0.0576,0.8188,14.219,2.48,160.31,3.44
threshold_167,threshold,167,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.1205,0.0436,0.0641,0.0652,0.7947,12.191,2.48,134.31,3.00
threshold_169,threshold,169,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.1358,0.0588,0.0728,0.0745,0.7690,10.327,2.48,112.55,3.41
threshold_171,threshold,171,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.1529,0.0685,0.0828,0.0853,0.7393,8.671,2.48,95.30,3.39
threshold_173,threshold,173,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.1744,0.0766,0.0955,0.0994,0.7105,7.149,2.48,80.11,3.20
threshold_175,threshold,175,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.2005,0.0775,0.1114,0.1175,0.6846,5.828,2.48,66.89,2.71
threshold_177,threshold,177,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.2335,0.0894,0.1322,0.1417,0.6616,4.668,2.48,56.15,2.65
threshold_179,threshold,179,0.01,,,,,,,,,,,,,,191.00,33.73,7,7,9,10,0.2712,0.1016,0.1569,0.1723,0.6357,3.689,2.48,45.44,2.45
threshold_181,threshold,181,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.3119,0.1196,0.1848,0.2095,0.6099,2.911,2.48,36.38,2.35
threshold_183,threshold,183,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.3565,0.1546,0.2169,0.2562,0.5859,2.287,2.48,28.54,2.44
threshold_185,threshold,185,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.3987,0.1913,0.2490,0.3089,0.5619,1.819,2.48,20.67,2.26
threshold_187,threshold,187,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.4364,0.2457,0.2791,0.3662,0.5397,1.474,2.48,15.06,2.22
threshold_189,threshold,189,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.4636,0.2968,0.3017,0.4201,0.5171,1.231,2.48,11.25,2.12
threshold_191,threshold,191,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.4832,0.3640,0.3185,0.4723,0.4946,1.047,2.48,8.53,2.13
threshold_193,threshold,193,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.4939,0.4183,0.3279,0.5161,0.4735,0.917,2.48,6.49,1.99
threshold_195,threshold,195,0.01,,,,,,,,,,,,,,191.00,33.73,6,7,10,10,0.4954,0.4470,0.3292,0.5517,0.4495,0.815,2.48,5.24,1.81
threshold_197,threshold,197,0.01,,,,,,,,,,,,,,191.00,33.73,4,7,10,10,0.4943,0.4833,0.3283,0.5860,0.4274,0.729,2.48,4.26,1.74
threshold_199,threshold,199,0.01,,,,,,,,,,,,,,191.00,33.73,4,7,10,10,0.4903,0.5055,0.3247,0.6141,0.4080,0.664,2.48,3.50,1.58
threshold_201,threshold,201,0.01,,,,,,,,,,,,,,191.00,33.73,4,7,10,10,0.4847,0.5154,0.3199,0.6415,0.3896,0.607,2.48,3.26,1.57
threshold_203,threshold,203,0.01,,,,,,,,,,,,,,191.00,33.73,3,7,10,10,0.4770,0.5411,0.3132,0.6702,0.3702,0.552,2.48,2.96,1.61
threshold_205,threshold,205,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4654,0.5256,0.3033,0.6919,0.3506,0.507,2.48,2.62,1.43
threshold_207,threshold,207,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4532,0.5187,0.2930,0.7150,0.3317,0.464,2.48,2.28,1.28
threshold_209,threshold,209,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4427,0.5089,0.2842,0.7375,0.3162,0.429,2.48,1.96,1.11
threshold_211,threshold,211,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4310,0.5100,0.2747,0.7597,0.3009,0.396,2.48,1.82,1.12
threshold_213,threshold,213,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4174,0.4900,0.2638,0.7802,0.2849,0.365,2.48,1.70,1.03
threshold_215,threshold,215,0.01,,,,,,,,,,,,,,191.00,33.73,2,7,10,10,0.4071,0.4847,0.2556,0.8005,0.2730,0.341,2.48,1.54,1.02
threshold_217,threshold,217,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3951,0.4799,0.2462,0.8198,0.2603,0.317,2.48,1.46,1.01
threshold_219,threshold,219,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3819,0.4627,0.2360,0.8359,0.2475,0.296,2.48,1.36,0.92
threshold_221,threshold,221,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3677,0.4528,0.2253,0.8508,0.2345,0.276,2.48,1.13,0.84
threshold_223,threshold,223,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3531,0.4475,0.2144,0.8629,0.2220,0.257,2.48,1.01,0.82
threshold_225,threshold,225,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3400,0.4142,0.2048,0.8747,0.2110,0.241,2.48,0.87,0.71
threshold_227,threshold,227,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3276,0.3848,0.1959,0.8831,0.2011,0.228,2.48,0.81,0.67
threshold_229,threshold,229,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3157,0.3690,0.1875,0.8921,0.1918,0.215,2.48,0.78,0.63
threshold_231,threshold,231,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.3013,0.3509,0.1774,0.8982,0.1810,0.202,2.48,0.70,0.56
threshold_233,threshold,233,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2883,0.3321,0.1684,0.9050,0.1715,0.189,2.48,0.66,0.55
threshold_235,threshold,235,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2757,0.3138,0.1599,0.9157,0.1623,0.177,2.48,0.64,0.50
threshold_237,threshold,237,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2635,0.3023,0.1517,0.9227,0.1537,0.167,2.48,0.62,0.53
threshold_239,threshold,239,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2524,0.2889,0.1444,0.9301,0.1460,0.157,2.48,0.57,0.49
threshold_241,threshold,241,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2425,0.2771,0.1380,0.9359,0.1393,0.149,2.48,0.53,0.47
threshold_243,threshold,243,0.01,,,,,,,,,,,,,,191.00,33.73,1,7,10,10,0.2312,0.2507,0.1307,0.9415,0.1318,0.140,2.48,0.49,0.41
threshold_245,threshold,245,0.01,,,,,,,,,,,,,,191.00,33.73,0,7,10,10,0.2196,0.2379,0.1234,0.9459,0.1242,0.131,2.48,0.48,0.42
threshold_247,threshold,247,0.01,,,,,,,,,,,,,,191.00,33.73,0,7,10,10,0.2121,0.2154,0.1186,0.9499,0.1194,0.126,2.48,0.41,0.35
threshold_249,threshold,249,0.01,,,,,,,,,,,,,,191.00,33.73,0,7,10,10,0.2037,0.2105,0.1134,0.9569,0.1140,0.119,2.48,0.37,0.30
threshold_251,threshold,251,0.01,,,,,,,,,,,,,,191.00,33.73,0,7,10,10,0.1940,0.2014,0.1074,0.9638,0.1079,0.112,2.48,0.33,0.29
threshold_253,threshold,253,0.01,,,,,,,,,,,,,,191.00,33.73,0,7,10,10,0.1766,0.1760,0.0968,0.9669,0.0972,0.100,2.48,1.14,1.12
