label,type,threshold_value,elapsed_s,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,tp,fp,tn,fn,gt_voxels,pred_voxels,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm,variant,vessel_size,vessel_std,structure_strength,ridge_threshold,ridge_iterations,auto_seed_rounds,auto_seed_max
strength_-1_frangi_0.360,frangi,0.36,0.00,9,9,9,14,0.0214,0.0068,0.0108,0.0109,0.4506,41.160,12491,1128537,8152855,15231,27722,1141028,4.61,2753.09,9.38,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.380,frangi,0.38,0.00,9,9,10,14,0.0228,0.0070,0.0115,0.0117,0.4423,37.856,12262,1037185,8244207,15460,27722,1049447,4.61,2613.14,9.16,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.400,frangi,0.4,0.00,9,9,10,14,0.0242,0.0075,0.0123,0.0125,0.4334,34.750,12014,951323,8330069,15708,27722,963337,4.61,2472.30,9.26,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.420,frangi,0.42,0.00,9,9,11,14,0.0259,0.0078,0.0131,0.0134,0.4250,31.796,11783,869662,8411730,15939,27722,881445,4.61,2332.00,9.15,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.440,frangi,0.44,0.00,9,9,11,14,0.0277,0.0082,0.0141,0.0143,0.4161,29.010,11534,792675,8488717,16188,27722,804209,4.61,2192.05,9.04,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.460,frangi,0.46,0.00,9,9,11,14,0.0298,0.0087,0.0151,0.0154,0.4072,26.371,11289,719778,8561614,16433,27722,731067,4.61,2048.92,8.96,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.480,frangi,0.48,0.00,9,9,11,14,0.0320,0.0092,0.0163,0.0167,0.3985,23.901,11046,651533,8629859,16676,27722,662579,4.61,1907.99,8.87,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.500,frangi,0.5,0.00,9,9,11,14,0.0346,0.0098,0.0176,0.0181,0.3912,21.593,10846,587766,8693626,16876,27722,598612,4.61,1770.72,8.78,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.520,frangi,0.52,0.00,9,9,12,14,0.0375,0.0103,0.0191,0.0197,0.3843,19.475,10654,529233,8752159,17068,27722,539887,4.61,1643.05,8.54,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.540,frangi,0.54,0.00,8,9,12,14,0.0406,0.0111,0.0207,0.0215,0.3763,17.525,10432,475394,8805998,17290,27722,485826,4.61,1517.22,8.51,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.560,frangi,0.56,0.00,8,9,12,14,0.0440,0.0117,0.0225,0.0234,0.3685,15.741,10216,426158,8855234,17506,27722,436374,4.61,1396.15,8.25,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.580,frangi,0.58,0.00,8,9,12,14,0.0477,0.0127,0.0244,0.0255,0.3612,14.159,10014,382494,8898898,17708,27722,392508,4.61,1286.96,8.25,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.600,frangi,0.6,0.00,8,9,12,14,0.0515,0.0138,0.0264,0.0278,0.3535,12.719,9800,342807,8938585,17922,27722,352607,4.61,1182.23,8.23,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.620,frangi,0.62,0.00,8,9,12,14,0.0556,0.0149,0.0286,0.0302,0.3455,11.425,9578,307148,8974244,18144,27722,316726,4.61,1083.73,8.15,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.640,frangi,0.64,0.00,8,9,12,14,0.0601,0.0156,0.0310,0.0330,0.3385,10.266,9384,275197,9006195,18338,27722,284581,4.61,993.82,7.84,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.660,frangi,0.66,0.00,8,9,12,14,0.0648,0.0167,0.0335,0.0359,0.3310,9.220,9176,246425,9034967,18546,27722,255601,4.61,908.97,7.67,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.680,frangi,0.68,0.00,7,9,13,14,0.0699,0.0183,0.0362,0.0392,0.3239,8.271,8978,220320,9061072,18744,27722,229298,4.61,829.75,7.72,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.700,frangi,0.7,0.00,7,9,13,14,0.0752,0.0199,0.0391,0.0427,0.3164,7.417,8771,196844,9084548,18951,27722,205615,4.61,754.61,7.62,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.720,frangi,0.72,0.00,7,9,13,14,0.0812,0.0218,0.0423,0.0467,0.3096,6.623,8582,175013,9106379,19140,27722,183595,4.61,682.01,7.58,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.740,frangi,0.74,0.00,7,9,13,14,0.0877,0.0239,0.0458,0.0513,0.3026,5.903,8389,155262,9126130,19333,27722,163651,4.61,612.32,7.46,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.760,frangi,0.76,0.00,7,9,13,14,0.0949,0.0269,0.0498,0.0565,0.2963,5.247,8213,137234,9144158,19509,27722,145447,4.61,549.79,7.58,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.780,frangi,0.78,0.00,7,9,13,14,0.1027,0.0298,0.0541,0.0624,0.2904,4.656,8050,121016,9160376,19672,27722,129066,4.61,490.94,7.51,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.800,frangi,0.8,0.00,7,9,14,14,0.1109,0.0331,0.0587,0.0689,0.2842,4.125,7878,106489,9174903,19844,27722,114367,4.61,436.00,7.43,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.820,frangi,0.82,0.00,7,9,14,14,0.1194,0.0363,0.0635,0.0760,0.2778,3.653,7701,93567,9187825,20021,27722,101268,4.61,386.77,7.26,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.840,frangi,0.84,0.00,7,9,14,14,0.1287,0.0403,0.0688,0.0842,0.2722,3.231,7546,82021,9199371,20176,27722,89567,4.61,341.32,7.15,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.860,frangi,0.86,0.00,7,9,14,14,0.1375,0.0447,0.0739,0.0928,0.2655,2.860,7360,71936,9209456,20362,27722,79296,4.61,301.78,7.04,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.880,frangi,0.88,0.00,7,9,14,14,0.1466,0.0492,0.0791,0.1022,0.2594,2.537,7190,63147,9218245,20532,27722,70337,4.61,266.50,6.88,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.900,frangi,0.9,0.00,7,9,14,14,0.1554,0.0557,0.0843,0.1121,0.2532,2.259,7020,55597,9225795,20702,27722,62617,4.61,236.36,6.95,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.920,frangi,0.92,0.00,7,9,14,14,0.1642,0.0609,0.0895,0.1230,0.2472,2.010,6853,48879,9232513,20869,27722,55732,4.61,208.99,6.76,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.940,frangi,0.94,0.00,7,9,14,14,0.1726,0.0675,0.0945,0.1344,0.2414,1.796,6691,43106,9238286,21031,27722,49797,4.61,185.14,6.69,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.960,frangi,0.96,0.00,7,9,14,14,0.1804,0.0757,0.0991,0.1461,0.2357,1.613,6533,38180,9243212,21189,27722,44713,4.61,163.91,6.71,strength_-1,4,3,3,0.01,3,2,200
strength_-1_frangi_0.980,frangi,0.98,0.00,7,9,14,14,0.1878,0.0848,0.1036,0.1587,0.2300,1.449,6376,33806,9247586,21346,27722,40182,4.61,144.77,6.70,strength_-1,4,3,3,0.01,3,2,200
strength_+1_frangi_0.000,frangi,0.0,0.00,9,9,7,14,0.0091,0.0045,0.0046,0.0046,0.5960,130.534,16523,3602140,5679252,11199,27722,3618663,4.61,4623.34,10.33,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.020,frangi,0.02,0.00,9,9,7,14,0.0093,0.0044,0.0047,0.0047,0.5931,127.073,16443,3506276,5775116,11279,27722,3522719,4.61,4659.27,10.37,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.040,frangi,0.04,0.00,9,9,7,14,0.0096,0.0045,0.0048,0.0048,0.5882,121.778,16305,3359622,5921770,11417,27722,3375927,4.61,4671.89,10.54,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.060,frangi,0.06,0.00,9,9,8,14,0.0099,0.0046,0.0050,0.0050,0.5812,115.988,16112,3199318,6082074,11610,27722,3215430,4.61,4652.44,10.65,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.080,frangi,0.08,0.00,9,9,8,14,0.0103,0.0045,0.0052,0.0052,0.5736,110.027,15902,3034265,6247127,11820,27722,3050167,4.61,4604.76,10.49,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.100,frangi,0.1,0.00,9,9,8,14,0.0108,0.0045,0.0054,0.0054,0.5652,103.912,15669,2864985,6416407,12053,27722,2880654,4.61,4527.44,10.19,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.120,frangi,0.12,0.00,9,9,8,14,0.0113,0.0046,0.0057,0.0057,0.5568,97.785,15436,2695369,6586023,12286,27722,2710805,4.61,4426.45,10.12,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.140,frangi,0.14,0.00,9,9,8,14,0.0118,0.0047,0.0059,0.0060,0.5487,91.790,15210,2529390,6752002,12512,27722,2544600,4.61,4307.36,10.04,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.160,frangi,0.16,0.00,9,9,8,14,0.0124,0.0046,0.0062,0.0063,0.5392,86.002,14947,2369214,6912178,12775,27722,2384161,4.61,4178.48,9.59,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.180,frangi,0.18,0.00,9,9,8,14,0.0130,0.0049,0.0066,0.0066,0.5304,80.404,14703,2214270,7067122,13019,27722,2228973,4.61,4036.32,9.89,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.200,frangi,0.2,0.00,9,9,8,14,0.0137,0.0051,0.0069,0.0069,0.5216,75.057,14460,2066283,7215109,13262,27722,2080743,4.61,3892.93,9.98,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.220,frangi,0.22,0.00,9,9,8,14,0.0145,0.0053,0.0073,0.0073,0.5133,69.976,14230,1925641,7355751,13492,27722,1939871,4.61,3751.36,9.92,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.240,frangi,0.24,0.00,9,9,9,14,0.0153,0.0055,0.0077,0.0077,0.5045,65.129,13986,1791525,7489867,13736,27722,1805511,4.61,3605.27,9.92,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.260,frangi,0.26,0.00,9,9,9,14,0.0161,0.0057,0.0081,0.0082,0.4952,60.543,13727,1664656,7616736,13995,27722,1678383,4.61,3458.05,9.91,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.280,frangi,0.28,0.00,9,9,9,14,0.0170,0.0059,0.0086,0.0087,0.4867,56.239,13491,1545573,7735819,14231,27722,1559064,4.61,3314.63,9.77,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.300,frangi,0.3,0.00,9,9,9,14,0.0180,0.0061,0.0091,0.0092,0.4779,52.174,13249,1433105,7848287,14473,27722,1446354,4.61,3173.52,9.67,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.320,frangi,0.32,0.00,9,9,9,14,0.0190,0.0063,0.0096,0.0097,0.4685,48.280,12987,1325424,7955968,14735,27722,1338411,4.61,3033.08,9.67,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.340,frangi,0.34,0.00,9,9,9,14,0.0201,0.0065,0.0102,0.0103,0.4594,44.632,12735,1224565,8056827,14987,27722,1237300,4.61,2894.05,9.51,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.360,frangi,0.36,0.00,9,9,9,14,0.0214,0.0068,0.0108,0.0109,0.4506,41.160,12491,1128537,8152855,15231,27722,1141028,4.61,2753.09,9.38,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.380,frangi,0.38,0.00,9,9,10,14,0.0228,0.0070,0.0115,0.0117,0.4423,37.856,12262,1037185,8244207,15460,27722,1049447,4.61,2613.14,9.16,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.400,frangi,0.4,0.00,9,9,10,14,0.0242,0.0075,0.0123,0.0125,0.4334,34.750,12014,951323,8330069,15708,27722,963337,4.61,2472.30,9.26,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.420,frangi,0.42,0.00,9,9,11,14,0.0259,0.0078,0.0131,0.0134,0.4250,31.796,11783,869662,8411730,15939,27722,881445,4.61,2332.00,9.15,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.440,frangi,0.44,0.00,9,9,11,14,0.0277,0.0082,0.0141,0.0143,0.4161,29.010,11534,792675,8488717,16188,27722,804209,4.61,2192.05,9.04,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.460,frangi,0.46,0.00,9,9,11,14,0.0298,0.0087,0.0151,0.0154,0.4072,26.371,11289,719778,8561614,16433,27722,731067,4.61,2048.92,8.96,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.480,frangi,0.48,0.00,9,9,11,14,0.0320,0.0092,0.0163,0.0167,0.3985,23.901,11046,651533,8629859,16676,27722,662579,4.61,1907.99,8.87,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.500,frangi,0.5,0.00,9,9,11,14,0.0346,0.0098,0.0176,0.0181,0.3912,21.593,10846,587766,8693626,16876,27722,598612,4.61,1770.72,8.78,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.520,frangi,0.52,0.00,9,9,12,14,0.0375,0.0103,0.0191,0.0197,0.3843,19.475,10654,529233,8752159,17068,27722,539887,4.61,1643.05,8.54,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.540,frangi,0.54,0.00,8,9,12,14,0.0406,0.0111,0.0207,0.0215,0.3763,17.525,10432,475394,8805998,17290,27722,485826,4.61,1517.22,8.51,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.560,frangi,0.56,0.00,8,9,12,14,0.0440,0.0117,0.0225,0.0234,0.3685,15.741,10216,426158,8855234,17506,27722,436374,4.61,1396.15,8.25,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.580,frangi,0.58,0.00,8,9,12,14,0.0477,0.0127,0.0244,0.0255,0.3612,14.159,10014,382494,8898898,17708,27722,392508,4.61,1286.96,8.25,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.600,frangi,0.6,0.00,8,9,12,14,0.0515,0.0138,0.0264,0.0278,0.3535,12.719,9800,342807,8938585,17922,27722,352607,4.61,1182.23,8.23,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.620,frangi,0.62,0.00,8,9,12,14,0.0556,0.0149,0.0286,0.0302,0.3455,11.425,9578,307148,8974244,18144,27722,316726,4.61,1083.73,8.15,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.640,frangi,0.64,0.00,8,9,12,14,0.0601,0.0156,0.0310,0.0330,0.3385,10.266,9384,275197,9006195,18338,27722,284581,4.61,993.82,7.84,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.660,frangi,0.66,0.00,8,9,12,14,0.0648,0.0167,0.0335,0.0359,0.3310,9.220,9176,246425,9034967,18546,27722,255601,4.61,908.97,7.67,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.680,frangi,0.68,0.00,7,9,13,14,0.0699,0.0183,0.0362,0.0392,0.3239,8.271,8978,220320,9061072,18744,27722,229298,4.61,829.75,7.72,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.700,frangi,0.7,0.00,7,9,13,14,0.0752,0.0199,0.0391,0.0427,0.3164,7.417,8771,196844,9084548,18951,27722,205615,4.61,754.61,7.62,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.720,frangi,0.72,0.00,7,9,13,14,0.0812,0.0218,0.0423,0.0467,0.3096,6.623,8582,175013,9106379,19140,27722,183595,4.61,682.01,7.58,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.740,frangi,0.74,0.00,7,9,13,14,0.0877,0.0239,0.0458,0.0513,0.3026,5.903,8389,155262,9126130,19333,27722,163651,4.61,612.32,7.46,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.760,frangi,0.76,0.00,7,9,13,14,0.0949,0.0269,0.0498,0.0565,0.2963,5.247,8213,137234,9144158,19509,27722,145447,4.61,549.79,7.58,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.780,frangi,0.78,0.00,7,9,13,14,0.1027,0.0298,0.0541,0.0624,0.2904,4.656,8050,121016,9160376,19672,27722,129066,4.61,490.94,7.51,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.800,frangi,0.8,0.00,7,9,14,14,0.1109,0.0331,0.0587,0.0689,0.2842,4.125,7878,106489,9174903,19844,27722,114367,4.61,436.00,7.43,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.820,frangi,0.82,0.00,7,9,14,14,0.1194,0.0363,0.0635,0.0760,0.2778,3.653,7701,93567,9187825,20021,27722,101268,4.61,386.77,7.26,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.840,frangi,0.84,0.00,7,9,14,14,0.1287,0.0403,0.0688,0.0842,0.2722,3.231,7546,82021,9199371,20176,27722,89567,4.61,341.32,7.15,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.860,frangi,0.86,0.00,7,9,14,14,0.1375,0.0447,0.0739,0.0928,0.2655,2.860,7360,71936,9209456,20362,27722,79296,4.61,301.78,7.04,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.880,frangi,0.88,0.00,7,9,14,14,0.1466,0.0492,0.0791,0.1022,0.2594,2.537,7190,63147,9218245,20532,27722,70337,4.61,266.50,6.88,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.900,frangi,0.9,0.00,7,9,14,14,0.1554,0.0557,0.0843,0.1121,0.2532,2.259,7020,55597,9225795,20702,27722,62617,4.61,236.36,6.95,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.920,frangi,0.92,0.00,7,9,14,14,0.1642,0.0609,0.0895,0.1230,0.2472,2.010,6853,48879,9232513,20869,27722,55732,4.61,208.99,6.76,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.940,frangi,0.94,0.00,7,9,14,14,0.1726,0.0675,0.0945,0.1344,0.2414,1.796,6691,43106,9238286,21031,27722,49797,4.61,185.14,6.69,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.960,frangi,0.96,0.00,7,9,14,14,0.1804,0.0757,0.0991,0.1461,0.2357,1.613,6533,38180,9243212,21189,27722,44713,4.61,163.91,6.71,strength_+1,4,3,5,0.01,3,2,200
strength_+1_frangi_0.980,frangi,0.98,0.00,7,9,14,14,0.1878,0.0848,0.1036,0.1587,0.2300,1.449,6376,33806,9247586,21346,27722,40182,4.61,144.77,6.70,strength_+1,4,3,5,0.01,3,2,200
strength_+2_frangi_0.000,frangi,0.0,0.00,9,9,7,14,0.0091,0.0045,0.0046,0.0046,0.5960,130.534,16523,3602140,5679252,11199,27722,3618663,4.61,4623.34,10.33,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.020,frangi,0.02,0.00,9,9,7,14,0.0093,0.0044,0.0047,0.0047,0.5931,127.073,16443,3506276,5775116,11279,27722,3522719,4.61,4659.27,10.37,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.040,frangi,0.04,0.00,9,9,7,14,0.0096,0.0045,0.0048,0.0048,0.5882,121.778,16305,3359622,5921770,11417,27722,3375927,4.61,4671.89,10.54,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.060,frangi,0.06,0.00,9,9,8,14,0.0099,0.0046,0.0050,0.0050,0.5812,115.988,16112,3199318,6082074,11610,27722,3215430,4.61,4652.44,10.65,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.080,frangi,0.08,0.00,9,9,8,14,0.0103,0.0045,0.0052,0.0052,0.5736,110.027,15902,3034265,6247127,11820,27722,3050167,4.61,4604.76,10.49,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.100,frangi,0.1,0.00,9,9,8,14,0.0108,0.0045,0.0054,0.0054,0.5652,103.912,15669,2864985,6416407,12053,27722,2880654,4.61,4527.44,10.19,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.120,frangi,0.12,0.00,9,9,8,14,0.0113,0.0046,0.0057,0.0057,0.5568,97.785,15436,2695369,6586023,12286,27722,2710805,4.61,4426.45,10.12,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.140,frangi,0.14,0.00,9,9,8,14,0.0118,0.0047,0.0059,0.0060,0.5487,91.790,15210,2529390,6752002,12512,27722,2544600,4.61,4307.36,10.04,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.160,frangi,0.16,0.00,9,9,8,14,0.0124,0.0046,0.0062,0.0063,0.5392,86.002,14947,2369214,6912178,12775,27722,2384161,4.61,4178.48,9.59,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.180,frangi,0.18,0.00,9,9,8,14,0.0130,0.0049,0.0066,0.0066,0.5304,80.404,14703,2214270,7067122,13019,27722,2228973,4.61,4036.32,9.89,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.200,frangi,0.2,0.00,9,9,8,14,0.0137,0.0051,0.0069,0.0069,0.5216,75.057,14460,2066283,7215109,13262,27722,2080743,4.61,3892.93,9.98,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.220,frangi,0.22,0.00,9,9,8,14,0.0145,0.0053,0.0073,0.0073,0.5133,69.976,14230,1925641,7355751,13492,27722,1939871,4.61,3751.36,9.92,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.240,frangi,0.24,0.00,9,9,9,14,0.0153,0.0055,0.0077,0.0077,0.5045,65.129,13986,1791525,7489867,13736,27722,1805511,4.61,3605.27,9.92,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.260,frangi,0.26,0.00,9,9,9,14,0.0161,0.0057,0.0081,0.0082,0.4952,60.543,13727,1664656,7616736,13995,27722,1678383,4.61,3458.05,9.91,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.280,frangi,0.28,0.00,9,9,9,14,0.0170,0.0059,0.0086,0.0087,0.4867,56.239,13491,1545573,7735819,14231,27722,1559064,4.61,3314.63,9.77,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.300,frangi,0.3,0.00,9,9,9,14,0.0180,0.0061,0.0091,0.0092,0.4779,52.174,13249,1433105,7848287,14473,27722,1446354,4.61,3173.52,9.67,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.320,frangi,0.32,0.00,9,9,9,14,0.0190,0.0063,0.0096,0.0097,0.4685,48.280,12987,1325424,7955968,14735,27722,1338411,4.61,3033.08,9.67,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.340,frangi,0.34,0.00,9,9,9,14,0.0201,0.0065,0.0102,0.0103,0.4594,44.632,12735,1224565,8056827,14987,27722,1237300,4.61,2894.05,9.51,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.360,frangi,0.36,0.00,9,9,9,14,0.0214,0.0068,0.0108,0.0109,0.4506,41.160,12491,1128537,8152855,15231,27722,1141028,4.61,2753.09,9.38,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.380,frangi,0.38,0.00,9,9,10,14,0.0228,0.0070,0.0115,0.0117,0.4423,37.856,12262,1037185,8244207,15460,27722,1049447,4.61,2613.14,9.16,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.400,frangi,0.4,0.00,9,9,10,14,0.0242,0.0075,0.0123,0.0125,0.4334,34.750,12014,951323,8330069,15708,27722,963337,4.61,2472.30,9.26,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.420,frangi,0.42,0.00,9,9,11,14,0.0259,0.0078,0.0131,0.0134,0.4250,31.796,11783,869662,8411730,15939,27722,881445,4.61,2332.00,9.15,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.440,frangi,0.44,0.00,9,9,11,14,0.0277,0.0082,0.0141,0.0143,0.4161,29.010,11534,792675,8488717,16188,27722,804209,4.61,2192.05,9.04,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.460,frangi,0.46,0.00,9,9,11,14,0.0298,0.0087,0.0151,0.0154,0.4072,26.371,11289,719778,8561614,16433,27722,731067,4.61,2048.92,8.96,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.480,frangi,0.48,0.00,9,9,11,14,0.0320,0.0092,0.0163,0.0167,0.3985,23.901,11046,651533,8629859,16676,27722,662579,4.61,1907.99,8.87,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.500,frangi,0.5,0.00,9,9,11,14,0.0346,0.0098,0.0176,0.0181,0.3912,21.593,10846,587766,8693626,16876,27722,598612,4.61,1770.72,8.78,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.520,frangi,0.52,0.00,9,9,12,14,0.0375,0.0103,0.0191,0.0197,0.3843,19.475,10654,529233,8752159,17068,27722,539887,4.61,1643.05,8.54,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.540,frangi,0.54,0.00,8,9,12,14,0.0406,0.0111,0.0207,0.0215,0.3763,17.525,10432,475394,8805998,17290,27722,485826,4.61,1517.22,8.51,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.560,frangi,0.56,0.00,8,9,12,14,0.0440,0.0117,0.0225,0.0234,0.3685,15.741,10216,426158,8855234,17506,27722,436374,4.61,1396.15,8.25,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.580,frangi,0.58,0.00,8,9,12,14,0.0477,0.0127,0.0244,0.0255,0.3612,14.159,10014,382494,8898898,17708,27722,392508,4.61,1286.96,8.25,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.600,frangi,0.6,0.00,8,9,12,14,0.0515,0.0138,0.0264,0.0278,0.3535,12.719,9800,342807,8938585,17922,27722,352607,4.61,1182.23,8.23,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.620,frangi,0.62,0.00,8,9,12,14,0.0556,0.0149,0.0286,0.0302,0.3455,11.425,9578,307148,8974244,18144,27722,316726,4.61,1083.73,8.15,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.640,frangi,0.64,0.00,8,9,12,14,0.0601,0.0156,0.0310,0.0330,0.3385,10.266,9384,275197,9006195,18338,27722,284581,4.61,993.82,7.84,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.660,frangi,0.66,0.00,8,9,12,14,0.0648,0.0167,0.0335,0.0359,0.3310,9.220,9176,246425,9034967,18546,27722,255601,4.61,908.97,7.67,strength_+2,4,3,6,0.01,3,2,200
strength_+2_frangi_0.680,frangi,0.68,0.00,7,9,13,14,0.0699,0.0183,0.0362,0.0392,0.3239,8.271,8978,220320,9061072,18744,27722,229298,4.61,829.75,7.72,strength_+2,4,3,6,0.01,3,2,200
