scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,49,1,0.006000000000000001,1,11,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,50,565,0.24000000000000005,467,5,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,51,19,0.018000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,52,120,0.06000000000000001,108,11,1
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,53,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,54,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,threshold,best_dice,123,55,2,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,1,58,0.07800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,2,6,0.024000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,3,6,0.024000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,4,109,0.10800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,5,79,0.030000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,6,36,0.030000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,7,58,0.030000000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,8,150,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,9,303,0.25200000000000006,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,10,253,0.276,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,11,109,0.12600000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,12,146,0.08400000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,13,5,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,14,465,0.36000000000000004,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,15,247,0.16200000000000003,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,16,1,0.006000000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,17,12,0.012000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,18,818,0.7680000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,19,4,0.018000000000000002,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,20,62,0.04800000000000001,0,,0
SLICES_CA-LL-R_x+298_y+233_z+427_experiment,pipeline,default,,21,92,0.06600000000000002,0,,0
