label,type,threshold_value,elapsed_s,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,tp,fp,tn,fn,gt_voxels,pred_voxels,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm,variant,vessel_size,vessel_std,structure_strength,ridge_threshold,ridge_iterations,auto_seed_rounds,auto_seed_max
default_soft_0.580,pipeline_soft,0.58,0.02,6,7,10,10,0.2768,0.5588,0.1606,0.7798,0.1682,0.216,1870,528,3017429,9245,11115,2398,2.48,2.18,1.43,default,4,3,4,0.01,3,2,200
default_soft_0.600,pipeline_soft,0.6,0.02,6,7,10,10,0.2768,0.5588,0.1606,0.7798,0.1682,0.216,1870,528,3017429,9245,11115,2398,2.48,2.18,1.43,default,4,3,4,0.01,3,2,200
default_soft_0.620,pipeline_soft,0.62,0.02,6,7,10,10,0.2768,0.5588,0.1606,0.7798,0.1682,0.216,1870,528,3017429,9245,11115,2398,2.48,2.18,1.43,default,4,3,4,0.01,3,2,200
default_soft_0.640,pipeline_soft,0.64,0.02,6,7,10,10,0.2768,0.5588,0.1606,0.7798,0.1682,0.216,1870,528,3017429,9245,11115,2398,2.48,2.18,1.43,default,4,3,4,0.01,3,2,200
default_soft_0.660,pipeline_soft,0.66,0.02,6,7,10,10,0.2768,0.5588,0.1606,0.7798,0.1682,0.216,1870,528,3017429,9245,11115,2398,2.48,2.18,1.43,default,4,3,4,0.01,3,2,200
default_soft_0.680,pipeline_soft,0.68,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.700,pipeline_soft,0.7,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.720,pipeline_soft,0.72,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.740,pipeline_soft,0.74,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.760,pipeline_soft,0.76,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.780,pipeline_soft,0.78,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.800,pipeline_soft,0.8,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.820,pipeline_soft,0.82,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.840,pipeline_soft,0.84,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.860,pipeline_soft,0.86,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.880,pipeline_soft,0.88,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.900,pipeline_soft,0.9,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.920,pipeline_soft,0.92,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.940,pipeline_soft,0.94,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.960,pipeline_soft,0.96,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
default_soft_0.980,pipeline_soft,0.98,0.02,4,7,10,10,0.2000,0.4938,0.1111,0.9510,0.1117,0.117,1242,64,3017893,9873,11115,1306,2.48,1.00,0.95,default,4,3,4,0.01,3,2,200
