scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,33,833,0.6360000000000001,119,14,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,34,279,0.12600000000000003,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,35,775,0.43800000000000006,559,12,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,36,369,0.22200000000000003,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,37,225,0.16800000000000004,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,38,357,0.21000000000000005,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,39,130,0.21000000000000005,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,40,322,0.21600000000000003,153,15,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,41,16,0.012000000000000002,9,15,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,42,78,0.06000000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,43,318,0.16800000000000004,66,17;18,2
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,44,11,0.024000000000000004,3,16,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,45,79,0.04800000000000001,53,15,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,46,118,0.04800000000000001,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,47,279,0.24000000000000005,112,19,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,48,6,0.012000000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,49,391,0.18600000000000003,92,20,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,50,488,0.31800000000000006,317,19,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,51,78,0.06000000000000001,62,15,1
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,52,12,0.018000000000000002,0,,0
SLICES_CA-LL-L1_x+559_y+604_z+498_experiment,pipeline,default,,53,125,0.12600000000000003,0,,0
