scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,8,2,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,9,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,10,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,11,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,12,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,13,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,14,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,15,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,16,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,17,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,18,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,19,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,20,311,0.054000000000000006,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,21,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,22,12,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,23,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,24,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,25,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,26,4,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,27,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,28,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,29,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,30,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,31,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,32,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,33,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,34,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,35,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,36,2,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,37,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,38,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,39,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,40,2,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,41,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,42,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,43,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,44,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,45,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,46,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,47,3,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,48,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,49,5,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,50,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,51,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,52,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,53,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,54,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,55,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,56,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,57,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,58,5,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,59,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,60,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,61,5,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,62,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,63,12027,7.614000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,64,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,65,44,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,66,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,67,5,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,68,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,69,327,0.08400000000000002,279,1,1
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,70,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,71,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,72,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,73,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,74,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,75,629,0.36000000000000004,379,2,1
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,76,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,77,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,78,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,79,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,80,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,81,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,82,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,83,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,84,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,85,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,86,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,87,3,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,88,16,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,89,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,90,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,91,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,92,150,0.138,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,93,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,94,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,95,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,96,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,97,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,98,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,99,6,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,100,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,101,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,102,26,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,103,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,104,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,105,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,106,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,107,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,108,12,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,109,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,110,37,0.024000000000000004,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,111,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,112,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,113,2,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,114,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,115,172,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,116,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,117,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,118,2,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,119,40,0.06000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,120,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,121,22,0.030000000000000006,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,122,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,123,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,124,2,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,125,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,126,89,0.024000000000000004,18,4,1
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,127,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,128,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,129,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,130,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,131,6,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,132,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,133,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,134,10,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,135,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,136,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,137,4,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,138,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,139,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,140,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,141,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,142,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,143,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,144,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,145,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,146,153,0.09600000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,147,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,148,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,149,78,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,150,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,151,27,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,152,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,153,140,0.19800000000000004,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,154,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,155,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,156,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,157,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,158,89,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,159,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,160,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,161,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,162,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,163,14,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,164,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,165,50,0.024000000000000004,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,166,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,167,4,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,168,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,169,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,170,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,171,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,172,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,173,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,174,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,175,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,176,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,177,4,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,178,139,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,179,10,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,180,6,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,181,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,182,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,183,4,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,184,226,0.04200000000000001,116,5,1
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,185,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,186,8,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,187,19,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,188,751,0.23400000000000004,747,6,1
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,189,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,190,6,0.018000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,191,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,192,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,193,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,194,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,195,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,196,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,197,2,0.012000000000000002,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,198,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,199,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,200,570,0.4020000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,201,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,202,3,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,203,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,204,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,205,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,206,196,0.036000000000000004,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,207,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,208,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,209,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,210,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,211,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,212,1,0.0,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,213,1,0.006000000000000001,0,,0
SLICES_CA-NM-L_x+1800_y+1800_z+319_experiment,threshold,best_dice,195,214,1,0.0,0,,0
