scan,method,variant,threshold_value,vessel_id,volume_voxels,length_mm,overlap_voxels,corresponding_ids,n_corresponding
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,128,305,0.10200000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,129,681,0.28200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,130,12,0.012000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,131,282,0.054000000000000006,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,132,442,0.22200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,133,29,0.018000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,134,477,0.19200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,135,313,0.07200000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,136,224,0.13200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,137,128,0.054000000000000006,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,138,624,0.15000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,139,49,0.06600000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,140,244,0.13200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,141,23,0.018000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,142,1379,0.19200000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,143,171,0.06600000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,144,191,0.07800000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,145,205,0.06600000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,146,507,0.15600000000000003,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,ground_truth,,,147,315,0.12000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,1,777,0.054000000000000006,577,2,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,2,138,0.10800000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,3,17,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,4,17,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,5,441,0.16200000000000003,430,3,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,6,1,0.006000000000000001,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,7,6,0.018000000000000002,0,,0
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,8,1192,0.036000000000000004,896,4,1
SLICES_CA-RU-R_x_916_y_901_z_222_experiment,threshold,best_dice,173,9,15528,1.1640000000000001,0,,0
