label,type,threshold_value,elapsed_s,vessel_seeds_correct,vessel_seeds_total,bg_seeds_correct,bg_seeds_total,pred_gt_dice,pred_gt_cldice,pred_gt_iou,pred_gt_precision,pred_gt_recall,pred_gt_vol,tp,fp,tn,fn,gt_voxels,pred_voxels,cl_len_gt_mm,cl_len_pred_mm,cl_match_pred_mm,variant,vessel_size,vessel_std,structure_strength,ridge_threshold,ridge_iterations,auto_seed_rounds,auto_seed_max
default_frangi_0.400,frangi,0.4,0.00,25,27,11,11,0.4306,0.4169,0.2743,0.4145,0.4479,1.081,49046,69286,10802232,60444,109490,118332,26.99,35.56,12.95,default,4,3,4,0.01,3,2,200
default_frangi_0.420,frangi,0.42,0.00,25,27,11,11,0.4305,0.4239,0.2743,0.4308,0.4302,0.999,47105,62230,10809288,62385,109490,109335,26.99,31.54,12.19,default,4,3,4,0.01,3,2,200
default_frangi_0.440,frangi,0.44,0.00,25,27,11,11,0.4286,0.4299,0.2727,0.4448,0.4135,0.930,45272,56506,10815012,64218,109490,101778,26.99,29.22,11.95,default,4,3,4,0.01,3,2,200
default_frangi_0.460,frangi,0.46,0.00,25,27,11,11,0.4245,0.4264,0.2695,0.4567,0.3966,0.869,43428,51671,10819847,66062,109490,95099,26.99,27.25,11.40,default,4,3,4,0.01,3,2,200
default_frangi_0.480,frangi,0.48,0.00,25,27,11,11,0.4199,0.4232,0.2658,0.4678,0.3810,0.814,41712,47456,10824062,67778,109490,89168,26.99,26.42,11.38,default,4,3,4,0.01,3,2,200
default_frangi_0.500,frangi,0.5,0.00,25,27,11,11,0.4140,0.4191,0.2610,0.4767,0.3659,0.767,40059,43967,10827551,69431,109490,84026,26.99,24.78,10.88,default,4,3,4,0.01,3,2,200
default_frangi_0.520,frangi,0.52,0.00,25,27,11,11,0.4077,0.4033,0.2561,0.4851,0.3516,0.725,38499,40865,10830653,70991,109490,79364,26.99,23.72,10.01,default,4,3,4,0.01,3,2,200
default_frangi_0.540,frangi,0.54,0.00,23,27,11,11,0.4008,0.3935,0.2506,0.4925,0.3379,0.686,36996,38123,10833395,72494,109490,75119,26.99,22.43,9.49,default,4,3,4,0.01,3,2,200
default_frangi_0.560,frangi,0.56,0.00,23,27,11,11,0.3938,0.3855,0.2451,0.4995,0.3250,0.651,35582,35654,10835864,73908,109490,71236,26.99,21.15,8.98,default,4,3,4,0.01,3,2,200
default_frangi_0.580,frangi,0.58,0.00,21,27,11,11,0.3860,0.3802,0.2391,0.5060,0.3120,0.617,34158,33354,10838164,75332,109490,67512,26.99,20.09,8.74,default,4,3,4,0.01,3,2,200
default_frangi_0.600,frangi,0.6,0.00,20,27,11,11,0.3780,0.3738,0.2331,0.5114,0.2998,0.586,32828,31368,10840150,76662,109490,64196,26.99,19.06,8.42,default,4,3,4,0.01,3,2,200
default_frangi_0.620,frangi,0.62,0.00,19,27,11,11,0.3708,0.3646,0.2276,0.5177,0.2889,0.558,31627,29465,10842053,77863,109490,61092,26.99,18.17,8.00,default,4,3,4,0.01,3,2,200
default_frangi_0.640,frangi,0.64,0.00,18,27,11,11,0.3627,0.3555,0.2215,0.5229,0.2776,0.531,30396,27733,10843785,79094,109490,58129,26.99,17.51,7.83,default,4,3,4,0.01,3,2,200
default_frangi_0.660,frangi,0.66,0.00,18,27,11,11,0.3544,0.3475,0.2154,0.5278,0.2668,0.505,29211,26131,10845387,80279,109490,55342,26.99,16.86,7.72,default,4,3,4,0.01,3,2,200
default_frangi_0.680,frangi,0.68,0.00,18,27,11,11,0.3469,0.3371,0.2098,0.5336,0.2569,0.482,28133,24590,10846928,81357,109490,52723,26.99,15.69,7.18,default,4,3,4,0.01,3,2,200
default_frangi_0.700,frangi,0.7,0.00,17,27,11,11,0.3389,0.3231,0.2040,0.5379,0.2474,0.460,27083,23263,10848255,82407,109490,50346,26.99,15.72,6.93,default,4,3,4,0.01,3,2,200
default_frangi_0.720,frangi,0.72,0.00,17,27,11,11,0.3315,0.3164,0.1987,0.5428,0.2387,0.440,26130,22013,10849505,83360,109490,48143,26.99,15.40,6.91,default,4,3,4,0.01,3,2,200
default_frangi_0.740,frangi,0.74,0.00,17,27,11,11,0.3238,0.3062,0.1932,0.5467,0.2301,0.421,25190,20890,10850628,84300,109490,46080,26.99,15.20,6.74,default,4,3,4,0.01,3,2,200
default_frangi_0.760,frangi,0.76,0.00,17,27,11,11,0.3168,0.2967,0.1882,0.5510,0.2223,0.404,24345,19838,10851680,85145,109490,44183,26.99,13.88,6.14,default,4,3,4,0.01,3,2,200
default_frangi_0.780,frangi,0.78,0.00,16,27,11,11,0.3099,0.2911,0.1834,0.5555,0.2149,0.387,23534,18834,10852684,85956,109490,42368,26.99,13.62,6.10,default,4,3,4,0.01,3,2,200
default_frangi_0.800,frangi,0.8,0.00,16,27,11,11,0.3030,0.2816,0.1786,0.5598,0.2077,0.371,22743,17882,10853636,86747,109490,40625,26.99,12.72,5.57,default,4,3,4,0.01,3,2,200
default_frangi_0.820,frangi,0.82,0.00,16,27,11,11,0.2968,0.2745,0.1742,0.5647,0.2013,0.356,22037,16986,10854532,87453,109490,39023,26.99,12.20,5.35,default,4,3,4,0.01,3,2,200
default_frangi_0.840,frangi,0.84,0.00,16,27,11,11,0.2902,0.2688,0.1697,0.5692,0.1947,0.342,21323,16137,10855381,88167,109490,37460,26.99,11.99,5.29,default,4,3,4,0.01,3,2,200
default_frangi_0.860,frangi,0.86,0.00,14,27,11,11,0.2842,0.2638,0.1656,0.5734,0.1889,0.329,20686,15389,10856129,88804,109490,36075,26.99,11.72,5.24,default,4,3,4,0.01,3,2,200
default_frangi_0.880,frangi,0.88,0.00,14,27,11,11,0.2779,0.2587,0.1614,0.5770,0.1830,0.317,20037,14688,10856830,89453,109490,34725,26.99,11.52,5.13,default,4,3,4,0.01,3,2,200
default_frangi_0.900,frangi,0.9,0.00,14,27,11,11,0.2719,0.2573,0.1574,0.5809,0.1775,0.306,19435,14020,10857498,90055,109490,33455,26.99,10.93,5.07,default,4,3,4,0.01,3,2,200
default_frangi_0.920,frangi,0.92,0.00,14,27,11,11,0.2660,0.2515,0.1534,0.5847,0.1722,0.295,18853,13392,10858126,90637,109490,32245,26.99,10.54,4.96,default,4,3,4,0.01,3,2,200
default_frangi_0.940,frangi,0.94,0.00,14,27,11,11,0.2608,0.2452,0.1499,0.5886,0.1675,0.285,18337,12814,10858704,91153,109490,31151,26.99,10.48,4.91,default,4,3,4,0.01,3,2,200
default_frangi_0.960,frangi,0.96,0.00,14,27,11,11,0.2555,0.2404,0.1465,0.5939,0.1628,0.274,17821,12188,10859330,91669,109490,30009,26.99,10.04,4.69,default,4,3,4,0.01,3,2,200
default_frangi_0.980,frangi,0.98,0.00,14,27,11,11,0.2509,0.2359,0.1435,0.5989,0.1587,0.265,17378,11640,10859878,92112,109490,29018,26.99,9.47,4.52,default,4,3,4,0.01,3,2,200
vsize_-1_frangi_0.000,frangi,0.0,0.00,27,27,8,11,0.0787,0.0836,0.0409,0.0414,0.8010,19.366,87704,2032634,8838884,21786,109490,2120338,26.99,379.64,16.69,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.020,frangi,0.02,0.00,27,27,8,11,0.0845,0.0802,0.0441,0.0446,0.7970,17.867,87267,1868985,9002533,22223,109490,1956252,26.99,400.81,16.88,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.040,frangi,0.04,0.00,27,27,8,11,0.0952,0.0801,0.0500,0.0506,0.7886,15.571,86343,1618487,9253031,23147,109490,1704830,26.99,399.69,16.82,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.060,frangi,0.06,0.00,26,27,8,11,0.1089,0.0828,0.0576,0.0586,0.7765,13.260,85014,1366831,9504687,24476,109490,1451845,26.99,394.47,17.19,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.080,frangi,0.08,0.00,26,27,9,11,0.1246,0.0833,0.0664,0.0678,0.7615,11.229,83382,1146060,9725458,26108,109490,1229442,26.99,385.97,16.95,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.100,frangi,0.1,0.00,26,27,9,11,0.1423,0.0898,0.0766,0.0787,0.7448,9.468,81553,955056,9916462,27937,109490,1036609,26.99,358.13,17.05,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.120,frangi,0.12,0.00,26,27,10,11,0.1625,0.0987,0.0885,0.0915,0.7274,7.951,79646,790863,10080655,29844,109490,870509,26.99,317.15,16.72,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.140,frangi,0.14,0.00,26,27,10,11,0.1853,0.1153,0.1021,0.1066,0.7093,6.654,77663,650912,10220606,31827,109490,728575,26.99,278.78,17.41,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.160,frangi,0.16,0.00,26,27,10,11,0.2107,0.1385,0.1178,0.1243,0.6904,5.553,75590,532397,10339121,33900,109490,607987,26.99,237.46,18.16,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.180,frangi,0.18,0.00,26,27,10,11,0.2380,0.1653,0.1351,0.1447,0.6697,4.628,73320,433400,10438118,36170,109490,506720,26.99,199.77,18.67,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.200,frangi,0.2,0.00,26,27,11,11,0.2666,0.1913,0.1538,0.1678,0.6484,3.864,70998,352116,10519402,38492,109490,423114,26.99,165.44,18.37,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.220,frangi,0.22,0.00,26,27,11,11,0.2949,0.2148,0.1729,0.1929,0.6257,3.244,68509,286655,10584863,40981,109490,355164,26.99,135.71,17.36,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.240,frangi,0.24,0.00,26,27,11,11,0.3226,0.2501,0.1923,0.2202,0.6035,2.741,66077,234062,10637456,43413,109490,300139,26.99,114.93,17.81,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.260,frangi,0.26,0.00,26,27,11,11,0.3486,0.2794,0.2111,0.2489,0.5815,2.336,63673,192131,10679387,45817,109490,255804,26.99,94.72,17.03,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.280,frangi,0.28,0.00,26,27,11,11,0.3716,0.3172,0.2282,0.2781,0.5596,2.012,61272,159056,10712462,48218,109490,220328,26.99,79.81,17.17,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.300,frangi,0.3,0.00,26,27,11,11,0.3912,0.3429,0.2432,0.3072,0.5386,1.753,58966,132993,10738525,50524,109490,191959,26.99,66.61,16.18,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.320,frangi,0.32,0.00,26,27,11,11,0.4068,0.3688,0.2554,0.3349,0.5180,1.547,56718,112623,10758895,52772,109490,169341,26.99,57.00,15.65,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.340,frangi,0.34,0.00,26,27,11,11,0.4174,0.3918,0.2637,0.3599,0.4967,1.380,54382,96723,10774795,55108,109490,151105,26.99,49.37,15.16,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.360,frangi,0.36,0.00,25,27,11,11,0.4252,0.4047,0.2700,0.3835,0.4771,1.244,52236,83971,10787547,57254,109490,136207,26.99,42.72,14.12,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.380,frangi,0.38,0.00,25,27,11,11,0.4294,0.4086,0.2734,0.4040,0.4582,1.134,50171,74023,10797495,59319,109490,124194,26.99,38.69,13.36,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.400,frangi,0.4,0.00,25,27,11,11,0.4309,0.4154,0.2746,0.4224,0.4396,1.041,48136,65809,10805709,61354,109490,113945,26.99,34.58,12.68,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.420,frangi,0.42,0.00,25,27,11,11,0.4305,0.4248,0.2743,0.4389,0.4224,0.963,46253,59133,10812385,63237,109490,105386,26.99,31.65,12.44,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.440,frangi,0.44,0.00,25,27,11,11,0.4280,0.4273,0.2723,0.4527,0.4059,0.897,44441,53729,10817789,65049,109490,98170,26.99,28.99,11.87,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.460,frangi,0.46,0.00,25,27,11,11,0.4232,0.4245,0.2684,0.4641,0.3889,0.838,42586,49174,10822344,66904,109490,91760,26.99,26.65,11.28,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.480,frangi,0.48,0.00,25,27,11,11,0.4175,0.4197,0.2638,0.4742,0.3729,0.786,40834,45279,10826239,68656,109490,86113,26.99,25.51,10.99,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.500,frangi,0.5,0.00,25,27,11,11,0.4116,0.4103,0.2591,0.4835,0.3583,0.741,39226,41897,10829621,70264,109490,81123,26.99,23.83,10.22,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.520,frangi,0.52,0.00,25,27,11,11,0.4052,0.3993,0.2540,0.4918,0.3445,0.700,37718,38979,10832539,71772,109490,76697,26.99,22.99,9.77,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.540,frangi,0.54,0.00,23,27,11,11,0.3975,0.3909,0.2481,0.4986,0.3305,0.663,36188,36386,10835132,73302,109490,72574,26.99,22.03,9.39,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.560,frangi,0.56,0.00,22,27,11,11,0.3903,0.3826,0.2425,0.5057,0.3179,0.629,34802,34020,10837498,74688,109490,68822,26.99,20.68,8.86,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.580,frangi,0.58,0.00,21,27,11,11,0.3821,0.3812,0.2362,0.5118,0.3049,0.596,33382,31847,10839671,76108,109490,65229,26.99,19.69,8.83,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.600,frangi,0.6,0.00,20,27,11,11,0.3743,0.3719,0.2302,0.5180,0.2930,0.566,32084,29858,10841660,77406,109490,61942,26.99,19.03,8.50,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.620,frangi,0.62,0.00,19,27,11,11,0.3670,0.3592,0.2248,0.5245,0.2823,0.538,30908,28026,10843492,78582,109490,58934,26.99,18.29,8.02,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.640,frangi,0.64,0.00,18,27,11,11,0.3584,0.3542,0.2183,0.5289,0.2710,0.512,29677,26431,10845087,79813,109490,56108,26.99,16.67,7.72,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.660,frangi,0.66,0.00,18,27,11,11,0.3503,0.3412,0.2123,0.5338,0.2606,0.488,28538,24920,10846598,80952,109490,53458,26.99,16.15,7.45,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.680,frangi,0.68,0.00,17,27,11,11,0.3424,0.3284,0.2066,0.5391,0.2509,0.465,27469,23481,10848037,82021,109490,50950,26.99,15.91,7.08,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.700,frangi,0.7,0.00,17,27,11,11,0.3346,0.3162,0.2009,0.5439,0.2416,0.444,26453,22182,10849336,83037,109490,48635,26.99,15.83,6.86,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.720,frangi,0.72,0.00,17,27,11,11,0.3267,0.3111,0.1953,0.5480,0.2328,0.425,25484,21018,10850500,84006,109490,46502,26.99,14.82,6.71,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.740,frangi,0.74,0.00,17,27,11,11,0.3192,0.3017,0.1899,0.5518,0.2245,0.407,24584,19972,10851546,84906,109490,44556,26.99,14.33,6.47,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.760,frangi,0.76,0.00,16,27,11,11,0.3122,0.2914,0.1850,0.5565,0.2170,0.390,23754,18934,10852584,85736,109490,42688,26.99,13.59,5.97,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.780,frangi,0.78,0.00,16,27,11,11,0.3053,0.2847,0.1802,0.5611,0.2097,0.374,22962,17960,10853558,86528,109490,40922,26.99,12.97,5.72,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.800,frangi,0.8,0.00,16,27,11,11,0.2989,0.2782,0.1757,0.5658,0.2031,0.359,22240,17065,10854453,87250,109490,39305,26.99,12.29,5.46,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.820,frangi,0.82,0.00,16,27,11,11,0.2923,0.2727,0.1712,0.5699,0.1966,0.345,21522,16242,10855276,87968,109490,37764,26.99,11.64,5.23,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.840,frangi,0.84,0.00,14,27,11,11,0.2859,0.2636,0.1668,0.5745,0.1903,0.331,20832,15431,10856087,88658,109490,36263,26.99,11.83,5.23,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.860,frangi,0.86,0.00,14,27,11,11,0.2794,0.2586,0.1624,0.5780,0.1842,0.319,20170,14728,10856790,89320,109490,34898,26.99,11.44,5.02,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.880,frangi,0.88,0.00,14,27,11,11,0.2732,0.2568,0.1582,0.5818,0.1785,0.307,19546,14050,10857468,89944,109490,33596,26.99,11.30,5.11,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.900,frangi,0.9,0.00,14,27,11,11,0.2676,0.2525,0.1545,0.5858,0.1734,0.296,18988,13424,10858094,90502,109490,32412,26.99,10.65,4.93,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.920,frangi,0.92,0.00,14,27,11,11,0.2618,0.2462,0.1506,0.5899,0.1682,0.285,18416,12805,10858713,91074,109490,31221,26.99,10.57,4.91,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.940,frangi,0.94,0.00,14,27,11,11,0.2569,0.2435,0.1474,0.5953,0.1638,0.275,17934,12194,10859324,91556,109490,30128,26.99,9.92,4.69,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.960,frangi,0.96,0.00,14,27,11,11,0.2518,0.2374,0.1440,0.5995,0.1594,0.266,17449,11659,10859859,92041,109490,29108,26.99,9.85,4.66,vsize_-1,3,3,4,0.01,3,2,200
vsize_-1_frangi_0.980,frangi,0.98,0.00,14,27,11,11,0.2471,0.2351,0.1410,0.6050,0.1553,0.257,16999,11098,10860420,92491,109490,28097,26.99,9.41,4.56,vsize_-1,3,3,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.000,frangi,0.0,0.00,27,27,8,11,0.0824,0.0862,0.0429,0.0435,0.7862,18.093,86083,1894961,8976557,23407,109490,1981044,26.99,357.91,16.26,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.020,frangi,0.02,0.00,27,27,8,11,0.0882,0.0823,0.0462,0.0468,0.7823,16.730,85650,1746071,9125447,23840,109490,1831721,26.99,376.84,16.33,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.040,frangi,0.04,0.00,27,27,8,11,0.0992,0.0821,0.0522,0.0530,0.7744,14.615,84790,1515448,9356070,24700,109490,1600238,26.99,378.17,16.35,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.060,frangi,0.06,0.00,26,27,8,11,0.1135,0.0821,0.0602,0.0613,0.7621,12.428,83438,1277303,9594215,26052,109490,1360741,26.99,387.52,16.76,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.080,frangi,0.08,0.00,26,27,9,11,0.1302,0.0823,0.0696,0.0713,0.7476,10.487,81851,1066349,9805169,27639,109490,1148200,26.99,386.45,16.76,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.100,frangi,0.1,0.00,26,27,9,11,0.1490,0.0890,0.0805,0.0829,0.7306,8.809,79995,884517,9987001,29495,109490,964512,26.99,354.58,16.73,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.120,frangi,0.12,0.00,26,27,10,11,0.1703,0.1030,0.0931,0.0967,0.7124,7.366,77997,728513,10143005,31493,109490,806510,26.99,303.93,16.79,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.140,frangi,0.14,0.00,26,27,10,11,0.1944,0.1221,0.1077,0.1130,0.6941,6.140,75993,596284,10275234,33497,109490,672277,26.99,265.99,17.69,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.160,frangi,0.16,0.00,26,27,10,11,0.2210,0.1464,0.1242,0.1322,0.6745,5.104,73851,484939,10386579,35639,109490,558790,26.99,222.53,18.13,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.180,frangi,0.18,0.00,26,27,10,11,0.2497,0.1785,0.1426,0.1543,0.6535,4.235,71551,392100,10479418,37939,109490,463651,26.99,185.32,18.95,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.200,frangi,0.2,0.00,26,27,11,11,0.2790,0.2052,0.1621,0.1791,0.6313,3.525,69118,316822,10554696,40372,109490,385940,26.99,153.70,18.59,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.220,frangi,0.22,0.00,26,27,11,11,0.3078,0.2342,0.1819,0.2061,0.6084,2.952,66610,256644,10614874,42880,109490,323254,26.99,125.39,17.87,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.240,frangi,0.24,0.00,26,27,11,11,0.3360,0.2621,0.2019,0.2355,0.5861,2.489,64174,208380,10663138,45316,109490,272554,26.99,104.07,17.18,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.260,frangi,0.26,0.00,26,27,11,11,0.3609,0.2955,0.2202,0.2655,0.5635,2.122,61695,170666,10700852,47795,109490,232361,26.99,87.31,17.00,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.280,frangi,0.28,0.00,26,27,11,11,0.3833,0.3319,0.2371,0.2966,0.5419,1.827,59331,140728,10730790,50159,109490,200059,26.99,73.27,16.93,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.300,frangi,0.3,0.00,26,27,11,11,0.4014,0.3650,0.2511,0.3266,0.5207,1.595,57012,117570,10753948,52478,109490,174582,26.99,61.85,16.66,vsize_-2_std_-1,2,2,4,0.01,3,2,200
vsize_-2_std_-1_frangi_0.320,frangi,0.32,0.00,26,27,11,11,0.4144,0.3804,0.2614,0.3539,0.4998,1.412,54723,99894,10771624,54767,109490,154617,26.99,53.21,15.52,vsize_-2_std_-1,2,2,4,0.01,3,2,200
